"cluster_id","cluster_x","cluster_y","hashtags_text","hashtags_lang","hashtags_freq"
231,25.3952403,60.59636233,"aamutreenit anxiety aoir2016 aoir2017 aoir2018 auringonlasku aurinkopaistaa autumn avainlippu bjj bowling byitu canonnordic carandache careerarc cfc chewat churros cmore cmoref1 col copicmarkers delariva depression doer egroupespoo engineers esikoinen espoo exercise experiencing facebook finland finnair foodporn forest freezing girlpower goninjas hel helsinki hifk hiihtokaupunki hiring ikon ilves isokäsi järvenpää järvenpää järvenpäänkaupunki jinx jiujitsu job jobs kaakao keilailu keilailuklubi keittokirja kiakkoliiga kickoff2017 kickoff2017 kiekkojäähän kimhanbinday kimi7 kirjat kirjoitushommat kotikaupunki kotimainenkäsityö kummola lahe lahes lahti lahti lahti lapset lätkä latte laurell leppävaara lightsout liiga liikunta luonto luontokuva maissikana mario masokismi moulinex museum museum myass myhoods nam nam nature naturephotography nevergiveup nhlfi night nightorienteering njd nostalgia nuortenmestis päiväkävely päivällinen pelimies pelipäivä pelonsekaisintuntein phi pike1 pilaatvsarjayhdelläkirjaimella pökötti porvoo potkutekniikka ppl putkiremontti radiomäki rap räppi saturday sauliniinistö science science scn sinivalkoinen sinivalkoinenjalanjälki sinvalkoinenkädenjälki sitaonliikkeella slowmotion snes somefi sote souwba space spider spiderweb squadgoals squadgoals steelwoolphotography suklaakastike sunset sunshineshere suomi100 suomi100 suomirap supernintendo suurmies syksy syksy syksy tähtipaidat taide tips trackbowling travel trump tuusula tuusulanjärvi tvtapings uusivanhis uutisvahti väinömyllyrinne valioliiga valo valotaideteos vantaa vantaa vasemmisto vb77 vegaani verkossa veteraanityö viaplayfi viikonloppu visitfinland visitjäge visitlahti worldisyours yle","fi en en en en fi en en und en en und und en en fi fi und fi fi fi en en en fi fi da fi et en en fi en fi fi und und en en en fi fi fi en ko fi fi fi und fi fi en en en und fi fi fi fi da en et ko fi fi fi et und fi en und en fi und fi fi en en et und fi fi fi und fi fi fi fi da en fi et en und und und fi fi da fi fi fi et en fi fi et fi fi et fi fi en fi en fi und fi fi en en da en fi fi und und fi fi fi fi fi fi en und und da en und und fi en et fi fi fi fi en fi und fi et fi en en fi fi fi fi und fi fi fi et et en fi fi fi fi und fi fi en und fi und fi fi","1 1 1 3 1 1 1 1 1 1 1 1 1 1 2 4 3 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 2 2 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6 1 1 2 1 2 1 1 1 1 1 1 1 1 1 1 1"
232,25.74995525,61.45625183,"autumn2017 heinola heinolabeauty jyrängönvirta rantacasino rovaniemi säästöpankki unelmaduuni visitheinola","de de de de de und und und de","1 1 1 1 1 1 1 1 1"
233,24.61766433,60.38767398,"<U+0431><U+0435><U+0441><U+043A><U+043E><U+043D> <U+0431><U+0440><U+0435><U+0437><U+0430><U+0437> <U+0431><U+0440><U+044B><U+043D><U+0437><U+0430><U+043A> <U+043F><U+0443><U+0441><U+0442><U+043E><U+0432><U+0430><U+043B><U+043E><U+0432><U+0430> <U+0441><U+0435><U+0433><U+043E><U+0434><U+043D><U+044F> <U+0441><U+0443><U+0448><U+0438> <U+0442><U+0430><U+043B><U+043B><U+0438><U+043D> 100jarapiat 30years 5uperathletes aamumaailma absolutelyamazing activity ai aivoinfarkti albertedelfelt allinandeverything amazon amwriting anneroininen anzionmukaan apotti apple appletv arabianranta årgångspinne argentina arlaprouk ars17 arsenal arvonta arvosta arvostan ash asiakaskokemus asian asp asuntolaina ateneum autumn autumn autumn avantgarde ayurveda azure backatit baletti banplasticbags bassguitar bassplayer belowfreezing betsit bffgettinghitched bisnes bjork bladerunner2049 blockchain blogi blossa17 bnw_captures bots boys br brändi brexit brickandmortar bridalstyle buildingpeace bussi buzzfeed byggafred cacophony cancer careerarc cartoon cats catsmusical catsmusical catsmusikaali champions chelsea chelseasupportersfinland chewat chewat chihuahua chile cleantech cmore cmoref1 coachlife coachlife coffee coffeeculturehelsinki coldmorning colors comedy conte cosquin crew cryptocurrency cute cycling dailypics datenight deers desi digi digitalist dogsofinstagram dregen dregen dregen dressfitting dubrovnik duunistöis earlybird earnings eastcitygiants ebay edarivaalit edu eduskunta eijätetäketäänyksin einatolle eiolisikeinotekoinenderby eit eit eitdigital eivaloja elämähymyilee electric ennustaja entrepreneur entrepreneurship espoo espoo esporthonka ethics eu eufairshare europe eurosport eväsretki event failure fair faircenter fakepresident fallcolours family farssi fashion fchonka fchonka fchonkatps fclahti fctps fctps femf festival fiesta fifteenyears fillari filppiula finallytimeoff finance finland finland finland finland finland finland finland_online finnishautumn finnkino finnkinoisoomenalounge floodlights floorball flu fog fog folk frozen ftw funny futis futisknopit futsal futsalfi galsaoli gamestop garyvee generalelectric genious genus globalgoals globalisaatio good goodlifecoffee goodmorning grand gröntågrejer group growwitharla gtonsininen hailsinki hak hakasalmenhuvila hallitus haluunkotiin hanko happy haravointi hardrockcafe hauska hctps health helmarit helsingfors helsinginkatu helsinki helsinki helsinki helsinki helsinki helsinki helsinki helsinkihorseshow helsinkihorseshow helvetti herttoniemenranta hifk hihs2017 hihs2017 him hiring hjk hki hoitotyö honkatps horselove horseshow2017 höstlov höstlov hr hs hsl hsl hundmänniska huomentahelsinki huonoinslide2017 hustle hyväsyy hyvinkää hyvinkää hyvinvointi icelab idea ikä ikääntyneet ilike illaksikotiin iloveme iloveme iloveme2017 imurointi indian inequality investing ios11 iot ipaas iskä isoomena isottunteet israel it itä jackrussell jalkapallo jamivision janileinonen jeep jeesus jeffreestarcosmetics jeijjo jerezworldsbk jinx jlindeberg job jobs jokerit juhlakananpoika junioriurheilu juti juti kahvilasävy kakkonen kallio kansainvälinen kantoapu kapha käpylä karinniemi kärpät katsoseuraavavideo katuonpunk katuonpunk2017 katutaide katuvalot kehu kekkonen kesäyönunelma keventävä khlfi kiasma kickoff17 kickoff17 kickoff2017 kickoff2017 kidsjamannow kiekkokierros kiitä kingi kirkko kirkkonummi kirkkonummi kisapuisto koiralenkki kokemus kokimo kokoomusopiskelijat kolmikko kop kopkop korisliiga korkeakoulu korso kotihoito koulutus koulutus kultsa kultsa kulttuuriespoo kulttuuriespoo kulttuuritalo kumpiparempi kumpula kunta kuntafoorumi kuntavero kurpitsasesonki kylmä laatu laatuaika lahtikutsuu lainalupaus läksiäiset långvik lanushenkova lapsiperheet laserrunwch latergram lauantai laviestbelle legend lehterä leikkiviäpoikiarannalla leppävaara leppävaara leppävaara lights liiga liiketoiminta linnanmäki local locallandmark lokakuu love lovingvincent lunch luontokuvaus lutuuri maalaaminen maikelvandervleuten makaroonilaatikko malaria mall manutd märkiö matchday maybe media medication meikojärvi melkeinvalmis meollaanhonka meollaanhonka meri merkitys messukeskus messukeskus messut mestaruussarja mib michaelmonroe michaelmonroe michaelmonroe michaelmonroe miehet mielenterveys mieti migrationeu minny minunkirkkoni mist mma moicca momandson morefunnyhats morning mtv mtvposse mtvposse mtvuutiset muksu mummu mummuhoitaa mummutulee mural museot musical musical musiikki musikaali mustaajäätä mustgatebetternextyear muumilaulut muuten myboy myboys mydearkitcheninhelsinki myhelsinki myhelsinki myhelsinkilife myynti nälkä nam nanoprep nastysuicide natsit nauraa neonlights newprofilepic news nhlfi night nightattheopera nighttime nofilter nofilter nofucksgiven nordea nordic notaprilanymore nousujunapuksuttaa nrpol nrpriser nummela nuoret nuoretsankarit nuuksio nyr nyrkkeily obesity ocean october oivallus olari oldcars oletkaunis omaishoitajat omatarkkailu online onnea onnekas onnekseioo onnensävel onni ootd opastamme opera opinnot opiskelija oppiminen oppimisympäristö ops2016 ossinyman otakoppi outwalking pakistani pakkaneneiyllättänyt pakkasaamu palestiina palomieskalenteri2018 party paska pelicansfi pelipäivä pentathlon pentathlon pentathlon perhe perhepolitiikka pertemanansehat philadelphia photo photography piilaakso pikkuyrittäjät pilaatvsarjayhdelläkirjaimella pilaatvsarjayhdellävälimerkillä pimeetä pino pitchfork pitkäveto pokemongo pool poromies posse potd powerpoint president presidentti prevention puhejudo puistokulma punanaamio pyörä pyöräily qualitytime racist radiosuomi radisson rakennetaanrauhaa rakkaat ranneke rapsi ravintola ravintola ravintolamaxine ravit rekry renkaanvaihto retail richjones riski riskienhallinta rockshop rosanauha rose rosehip röyhkeys rozchast running running ruoka ruska russian ruusu ruusunmarja ruutu sää sahkoliitto saipa sairaus salasana salibandy saturday saturday saturdayfun sauna saunasaturday scienceblog seaview security selfdrivingcars selfie sello serverless seurakuntavaalit2018 showyoursense siloposkiseikkailee simmis130 sininentulevaisuus siniset sipoonkorpi sivistys ska skateboarding skavsjok skiing smokedsalmon snow softwareengineer sonyalphasuomi sopanen sote speedwayteamaarnio sportspot språk stadinukkuu standup startup startuplife staytuned steveconte steveconte stoked streetart streetart streetarthelsinki streetlights style sucks suho suklaahimo sumu sunderland sunrise sunrise sunset suo suomi suomi suomi100 suomi100 suomi100espoo super supersystems superwoodfestival sushi sustainability sydänpelissä syksy syksy syksy syksy syksynvärit syysloma tahdonkirkossa tähtikirkasyö taiihanvaanviihteellä taiteilijatyössään takemetothetop talent tallinna taloyhtiö tamminiemi tampere tänään tapahtumat tappara tarkoilija tasaarvo teamitä teknologiateollisuus terveys theovangogh thisisfinland tietoturva tilastot time2getspoopy tissipiparit tkomv toddlerlife tonight tornitalo tower tps tps trailrunning travel traveler traveling travelphotography treffipäivä trendihäsä trip trump trumpanzee tryguys tsemppiä tulevaisuus tunnerintasi turpakeikka turvallisuus tvhuumoria twins työelämä työelämä työpaikat tyttösäbäontimanttia ubi urbannature uusialku uusityö uusnatsit uutiset uutisextra uutisvahti ux vaakanainen vaalikampanja vaihtoehtobudjetti valinnanvapaus valioliiga valitettavasti valokarnevaali valokarnevaali valokuvaus valokuvaus valotaideteos valoteos vanhempainvapaa vapaaehtoistyö vapaus veikkausliiga veikkausliigatäältätuleetepsi veikkausliigatäältätuleetepsi verkkouutiset veterans viasatfi videopass viikonloppu viikonloppukouluhommia viini villevalo vimma vincentvangogh vincentvangogh virtanen visitfinland visithelsinki visithelsinki visitvuosaari vista vlk2017 vmp voitollapäivään vr vr vsco vssctytöt vuokratyö vuorotyö vuosiyrittäjänä vyp2017 walmart webinaari welfie wenger weplaystrong whatyouseeiswhatyouget whitesupremacist win withbestfriends wonder world worldmusic worldssp wssp300 xiumin yay ydinaseetonpohjola yhteisöllisyys ykkönen ykkönen ykkönen yle yleisö yleuutiset youth yrittäjä yrittäjät","ru ru ru ru und fi und fi fi fi en und en en fi fi en en en en fi fi en en fi en en fi fi fi fi fi fi fi fi und fi fi fi en fi ht en en en en fi es en en is fi en fi ro fi en fi fi en en en sv fi en en en fi et en fi en en en en fi en fi fi en fi en en fi en es fi fi fi en et en en en et en fi en en en en en en fi en und fi fi en en et nl en fi lv et en en en fi fi fi fi fi fi en und en fi fi ht fi en en en fi fi en en en und fi et en en fi fi en en en fi en fi in fi fi fi in sv en fi en fi fi und en en fi in is it und und fi fi fi en fi en fi no en en en en fi fi fi fi fi sv en en und sv es fi en en en en en en fi fi en fi fi fi fi fi en fi en en fi en fi en no en et fi is no sv und da en und fi fi da en en en fi en fi fi en en en sv en fi et fi en fi fi en fi fi ht fi en fi fi fi und et en fi fi fi und en en en en en en fi fi fi en fi en fi fi fi ht fi en fi en en fi en it fi fi fi et fi en fi no fi fi en en fi fi da et et fi fi fi is fi fi fi fi en und en und und fi fi fi fi en fi fi tl fi fi fi en et en fi fi fi fi fi und et fi en fi fi da en fi fi fi fi fi fi fi et fi fi en en und fi en fi is en fi fi en et in et fi fi et en en fi en et und fi fi fi en fi en en fi fi en en fi en fi und fi und fi fi en fi fi fi fi en et fi nl fi fi fi en en fi en fi und en en en fi et fi fi fi et et et en fi en fi fi fi fi fi fi fi en en fi en und und fi fi fi en en fi fi no und en fi en en fi en fi fi fi en en fi sv sv fi fi fi fi en fi en en en fi fi in en fi fi en fi fi fi fi fi en fi en fi fi fi fi fi fi fi en und fi et fi lv en fi fi fi en et fi en und und fi en en et fi en en tl en ro fi en en fi fi en fi is fi en und fi sv fi en en en fi en fi fi fi fi fi und sv fi fi fi en en fi fi en fi en en fi en en fi fi fi en en en fi fi fi fi fi fi fi en fi et en en en is en en en in en fi en fi sv fi fi et en fi en fi et en is en und fi fi fi fi sv et en en en en en nl en en fi en fi en fi und fi no fi en fi en fi en fi en fi fi en en fi fi es fi en fi ht no en fi fi und lv et en und und en is fi und fi fi und fi fi fi fi und und fi fi en fi fi en is fi et fi in fi und und und und fi fi und en en en fi und fi fi und fi en et fi fi fi en en fi fi fi fi fi fi en fi fi und fi fi fi et fi et fi en en fi fi fi fi fi in fi en fi fi fi et fi en fi et und fi und en und fi is fi fi en et fi en fi fi fi fi fi en fi en fi fi und en en en en en en en en und fi fi en fi in und fi fi fi en et fi","1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 2 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 24 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 3 1 1 1 1 1 1 1 1 1 8 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 11 1 1 1 11 2 1 1 1 1 1 1 1 1 5 2 1 3 1 2 4 1 1 1 1 1 1 1 1 1 1 1 1 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 34 2 5 2 1 1 3 1 1 1 1 1 1 1 1 6 1 3 1 3 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 2 4 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 1 1 1 1 2 1 1 6 1 7 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 7 2 4 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 1 1 1 1 1 1 1 1 17 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 1 1 1 6 1 1 1 1 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 2 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 2 1 1 1 1 4 1 1 1 1 2 1 1 1 1 1 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 2 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 1 1 1 1 1 1 1 3 1 1 1 2 1 1 1 1 1 1 1 1 1 24 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 1 1 2 1 1 1 1 1 1 1 10 1 1 1 2 1 1 3 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 4 1 2 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 2 1 1 3 2 1 2 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 4 1 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 3 1 1 1 1 1 4 1 1 1 1 2 1 1 1 2 1 18 2 2 1 1 1 1 1 1 1 1 1 1 1 1 4 1 4 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 24 1 1 1 1 2 1 1 1"
234,21.75766383,62.2407312,"basketball karhukobrat kbfanit koripallo koris","und und und und und","1 1 1 1 1"
235,24.3487041,66.3236306,"biorex ducks habs hudmun nhl tornio valioliiga","fi en en fi en fi fi","1 1 1 1 1 1 1"
236,21.85810643,61.36074777,"afghanistan_ei_ole_turvallinen ässät ässät blues breaking digitaalisuus elintapaohjaus explosion fall flyerstalk guitaraerobics haavisto2018 halleonard hpk huurre jukurit kabul kabulblast kylmääulkona laitila legato liiga liiga lukko lukko meidännaiset n2d pahapaikka painonhallinta patavie podcast rauma rock satakunnanderby speed sulasol syksy troynelson turkukulttuurilautakunta urabasket uraperhe ylipaino","en fi und fr en fi fi en fi en fr und fr fi fi fi en en fi fi fr fi und fi und fi fi fi fi fi und fi fr fi en fi fi fr fi fi fi fi","1 4 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 3 1 1 1 2 2 1 1 1 1 1 1 2 1 1 1 1 1 3 2 1"
237,21.0149065,60.54486593,"ilmastopolitiikka metsittäminen öljyriippuvuus yritysvastuu","fi fi fi fi","1 1 1 1"
238,24.98550813,64.67487638,"afrikantähti klassikko syysloma","hi hi hi","1 1 1"
239,19.99401886,60.19897818,"bigshot christmas edunvalvonta jul navidad noel pasko rakennusliitto risteily saltvik suomi tes weihnachten whatabeauty","sv fi fi fi fi fi fi fi fi en en fi fi sv","1 1 1 1 1 1 1 1 1 1 1 1 1 1"
240,27.08906917,69.24891317,NA,NA,NA
241,29.09758011,62.22108861,"<U+0445><U+043E><U+043A><U+043A><U+0435><U+0439> eishockey eurojackpot hobby hockey hockeylife icehockey karate keupaht lokakuu luonto mestis old practise saimaa sapko savonlinna savonlinna","und und et en und und und en und fi fi und en en fi und et und","1 1 1 1 1 1 1 1 1 2 2 1 1 1 2 1 1 1"
242,22.7871955,68.7140905,NA,NA,NA
243,23.20751317,63.31986139,NA,NA,NA
244,27.40350905,60.8262503,"akrapovic autumn blackandwhite bladerunner2049 bnw bw cola create digiarkeen digikuntakokeilu drpepper edelläkävijät eteläkarjala finland greatness hifk hirvijahti huhtikuussataas hyppääyli hyvää imatra isovanhempien kärpät kookoo kotka kuvassa laphroaig laskuvarjo lauantai lauantaisauna leadership liiga maalipatja meidänpojat nuolniemi omatkoiratpuree päivää päivämäärämatematiikkaa pikkuhiljaa popparit r1200gs ruutu saipa savotaipale sevenandstillconting skydivefinland suomi utti voimaurheilija w yök","und pl fi fi fi fi fi en fi fi fi fi fi pl en fi fi fi fi fi fi fi fi fi pl fi fi fi fi fi en fi fi fi fi fi fi fi fi fi und fi fi fi fi fi pl fi fi fi fi","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1"
245,22.906551,61.79304905,"arkkitalli kudas leirielämää päiväkerrallaan paschatilly philly ravit syksy17 viasatf1","fi fi fi fi fi fi fi fi fi","1 1 1 1 1 1 1 1 1"
246,24.48381557,61.4183455,"coffee coffeetime edunvalvontaa ensilumenlatu eurooppaan finnland hiihto hitu2017 hpk ihanarohkeus ilovememessu imatra jäähalli jhlry juniorhockey landscape läpinäkyvyyttä liiga lol luottamus mikämenipieleen naistenliiga october orange perfect photography ruutu suomi100 tappara thisisfinland togtweeter tuhkimo turku vähemmänkontrollia veikkausliiga","fi fi fi et und en et und fi fi fi et fi fi fi en fi fi fi fi fi fi und und und en fi en fi en en fi und fi und","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
247,24.94501231,63.77387375,"finland nättiä sunset syysilta","fi fi fi fi","1 1 1 1"
248,24.80498,62.92106492,"military mk3 robot","en en en","1 1 1"
249,23.2110149,59.9841673,"afterparty aracnidsofinstagram diamonds fanseat fctps finland getshitdone halloween hanko kirjaviikossa korisiiga korisliiga lukuhaaste nhlfi niinimaa okändsoldatiharparskog opas saturday spiders suorayhteys temprature turisti työntekijälähettilyys watercolor ykkönen","en en sv fi fi sv fi en fi fi fi fi fi et et en fi en en et sv fi fi sv fi","1 1 1 7 1 1 1 1 1 1 1 6 1 1 1 1 1 1 1 1 1 1 1 1 1"
250,26.56394442,62.59925233,"cabinlife ensimmäinen_pakkasyö hävinnythorisontti kapavswarkis lake lakehouse lauantaiaamu rautaliiga talvitulee usvamaisema vacation","en und und fi en en und fi und und en","1 1 1 2 1 1 1 2 1 1 1"
251,26.57292675,61.37808838,"cabinlife eipaleleyhtään grillimestari kaljakellunta liekitystä liiga mökkielämää pelicansfi pikkupakkanen","fi fi fi fi fi fi fi fi fi","1 1 1 1 1 1 1 1 1"
252,26.1908735,61.825537,NA,NA,NA
253,25.6698568,65.0615571,"apuja asunnot beeftartare beetroot bjj bjjlife bjjsuomi blurdancecamp bowling boyzindahood bsmfi careerarc dessert eatingoutinstyle ensilumi frost frosty heinäpää herrainklubi hiring hr illankähmässä jackbox jerusalemartichoke job jussirynnäs kärpät kärpät kärpät kiitollinen kooditaidot kotka kuura kuusamo kuusi kymi lace lauantaiopenmat liiga liiga liminka liminkabay lukko marssit mielensäosoittajat milkfree model montana morning muistot nato nostalgia oliver orgasm ostroferia oulu oulu päätyasunto pakkasaamu parsnip peippola pohjoispohjanmaa posse puolustus puupino rivari ruutu sääpäiväkirja saipa saipa samihedberg samionice sätkyukko sexo skypeshow snapcode sodelicious suomalainen suomi100 talvi tampereeella tarkkaampujankatu teknologiayhtiö throatfuck truffels tuoksu turpo utajärvi veinivehviläinen viimeisen vinkkejä virallisiksi winteriscoming wolt ylivieska ystävä","fi fi en en fi fi fi fi et et fi en en en fi fi fi fi fi en en fi fi en en fi et eu fi fi fi fi fi fi fi fi en fi eu fi fi fi fi fi fi en en en fi fi fi fi fi en en en fi fi fi en fi fi et fi fi fi fi fi et fi fi fi et en en en en fi fi fi fi fi fi en en fi fi fi fi fi fi fi fi et fi et","1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 2 2 1 1 1 1 1 1 1 1 1 1 1 24 1 1 1 2 1 1 1 1 1 1 19 2 1 1 1 1 1 1 1 2 1 1 1 1 1 3 1 3 1 2 1 1 3 1 1 1 1 2 1 1 3 1 1 1 1 1 1 3 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1"
254,27.47228725,61.67380625,"adventureenit autumn boderterrier hattutemppu haveaniceweekend jalkapallo lightroommobile makemyday martta me meguriitu mikkeli mikkelintyttoteatteri mlivaltuusto naturephotography pääkaupunkiseutu romppakiskis syksy tyttoteatteri uusistadion valitutlapset vsco who","fi et et fi et fi fi et et et fi fi fi fi fi fi fi et fi fi fi fi et","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
255,22.3652365,61.8488805,NA,NA,NA
256,28.540826,64.39253867,NA,NA,NA
257,27.62472056,63.30666894,"3dtalo auto autokuvaus cmoref1 crimfall diesel formulaniilo gti kalpa kuopio kuopio kups kuura myydään sähköauto syksynkauneutta talvitulee volkswagen wirtualreality wrum","fi da da fi und da fi fi fi da und fi fi da fi fi fi da fi fi","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
258,22.37369623,63.0274878,"hirvi lauantai liha netflix nokia nokia6 nokiahealthapp reippailu sjk07 steelhr syksy veikkausliiga","fi fi fi fi en en en fi fi en fi fi","1 1 1 1 1 1 1 1 1 1 1 1"
259,30.973905,62.7902115,NA,NA,NA
260,28.94456633,61.30714,"ensilumenlatu imatra","fi fi","1 1"
261,23.93654908,60.24789083,"degerö espoo fctps finance helsinkivantaa ilopilleri linnunrata orionids payments ranta rauhallisuus smes start veikkausliiga weegeetalolle","fi fi pt en fi fi fi fi en fi fi en en pt fi","4 1 2 1 1 1 1 2 1 1 1 1 1 2 1"
262,25.110007,61.7697805,NA,NA,NA
263,22.6568345,63.74610725,"moneybrother uno","sv sv","1 1"
264,30.06408033,62.76016283,"bisnes comeonchelsea farkut finnspring gaala hifk jalkapallo jci joensuu jokerit kainutlaatuinen kainuunmarssi khlfi kokoomus kookoo korisliiga kotimarkkina lessismore liiga liittokokous lunegroup maabrändi marathonrunner mestaruusottelu np2009 nuoretyrittäjät päiväunen periaatte politiikka premierleague puolueet puukuituvaatteet pyrintö rehu runner running sademetsä sahanpurut suorayhteys talviontulossa toyp turku tuusula tuusulanturvaaja tv tv1 työterveys urheiluruutu vaasanyrittäjät valioliiga valioliiga vammaisuus verkostot vienti vyp2017 vyp2017 vyp2018 watford winteriscoming ypäivät yrittäjä yrittäjägaala yrittäjägallup yrittäjäpäivät yrittäjät yrittäjät yrittäjyys yritysbrändi yritystä","fi und fi fi fi fi en fi fi fi fi fi fi fi fi fi fi fi fi fi fi fi en fi fi en fi fi fi en fi fi fi fi en en fi fi en sv fi fi fi fi fi fi fi fi fi en und fi fi fi en fi fi en sv fi fi fi fi fi en fi fi fi fi","1 1 1 2 1 4 1 1 1 1 1 1 1 1 2 1 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 27 1 1 1 1 2 1 1 18 1 12 1 1 1"
265,28.06669988,62.25387788,"hohtokeilaus varkaus","fi fi","1 1"
266,28.4906765,63.0792555,NA,NA,NA
267,29.239657,63.23919933,NA,NA,NA
268,24.3827615,62.15513813,NA,NA,NA
269,23.73569867,61.70151983,"1year8months alustakerma analytiikkakerma apikerma art avoindatakerma bio bodyjam chefk circular digitalisaatiokerma dogsofinstagram einatseja elvala endomondo endorphins entiemikätilanne europelit f1 fctps finnishgirl funkiekko genius girl gladiaattorit hakametsä hctps hctps hctps honka ilmannatseja ilves ilves ilves instagram japsutreenaa jessicajones jokerit kalkku karmivakarnevaali kaunista kclowcostdinners kcpicoftheweek kcpicoftheweek kcweekinfood kcwildblueberrypie khlfi korisliiga kurdishgirl lapua liiga liiga liiga lilli lohkoketjukerma lukusuositus maakuntauudistus maaskerma marvel medtech metoo mitalli mitenmeniomastamielestä mtv3f1 musahommat mustasydän näkötorni natsit nuffsaid osasto41 peaceofmind poliisiauto portrait portraitmood portraits pyöräily pyynikki redandwhite regulation särkänniemi seiska serenity showtime sillence soldiersofodin sote sotekerma spotify suomenlinna suomi100 suvakki syksy tampere tampere tampere tekoälykerma teuvo thisisfinland tps tremiekkarit tremiekkarit tt tulevaisuusselonteko twitter univega uusiilves uusnatsi valmis vatipäitä veikkausliiga vikapäivä wearenotwaiting whatevs woman ykkönen","fi und fi fi en fi en fi und en und en fi fi en en fi fi fi fi ht fi und ht en fi fi no und fi pl fi no und und fi en fi fi fi fi und en und und und fi fi ht fi fi no und en fi fi fi fi en en fi fi fi fi fi fi en fi fi fi en fi ht ht ht fi en fi en fi fi en en en fi fi fi fi fi fi fi fi fi pl tl fi fi fi fi fi tl fi fi en fi und fi fi fi fi fi en fi ht fi","1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 1 1 1 1 1 1 1 1 1 1 9 1 2 1 1 12 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 5 1 1 9 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 1 1 2 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 2 1 2 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
